AT2G43120	OS03G0845000
AT5G12950	OS02G0195500
AT5G12950	OS06G0613000
AT5G12950	OS06G0612900
AT1G28140	OS03G0850600
AT2G28830	OS03G0275900
AT2G28830	OS12G0570000
AT3G47040	OS05G0449600
AT5G49360	OS11G0673200
AT2G23600	OS01G0557100
AT2G23600	OS01G0787600
AT2G23600	OS01G0557200
AT3G03910	OS03G0794500
AT2G29770	OS07G0673700
AT5G35410	OS06G0606000
AT1G72070	OS06G0650900
AT4G00880	OS06G0714300
AT3G12630	OS08G0504700
AT3G12630	OS09G0486500
AT1G21450	OS01G0881500
AT5G48750	OS08G0335600
AT1G68670	OS02G0325600
AT4G31310	OS06G0702700
AT4G31310	OS02G0141000
AT1G80710	OS08G0285200
AT1G80710	OS08G0282500
AT5G60760	OS02G0819400
AT5G60760	OS09G0572200
AT5G66720	OS03G0809300
AT3G25920	OS03G0219900
AT5G17790	OS01G0815700
AT5G43390	OS02G0179600
AT5G43390	OS06G0652100
AT5G43390	OS09G0499400
AT5G43390	OS12G0141800
AT5G43390	OS09G0499500
AT1G19130	OS08G0455800
AT1G19130	OS06G0198600
AT1G19130	OS06G0198500
AT5G64420	OS02G0135700
AT5G23880	OS09G0569400
AT4G11360	OS06G0109100
AT4G11360	OS02G0681200
AT4G11360	OS04G0579200
AT1G55360	OS07G0205500
AT1G55360	OS03G0807100
AT1G55360	OS07G0573400
AT5G43430	OS04G0182800
AT3G50100	OS04G0650600
AT5G66870	OS03G0612400
AT5G66280	OS06G0137700
AT3G21590	OS01G0723100
AT1G32130	OS01G0147200
AT1G49030	OS02G0286933
AT4G35490	OS10G0466200
AT4G26910	OS02G0514700
AT4G26910	OS04G0394200
AT3G04450	OS07G0438800
AT3G04450	OS03G0329900
AT5G08010	OS12G0576300
AT3G12560	OS02G0817800
AT3G12560	OS03G0274300
AT1G64430	OS08G0332700
AT5G03460	OS02G0823600
AT5G57900	OS08G0269800
AT2G41980	OS02G0128800
AT5G61500	OS01G0200000
AT5G61500	OS10G0560450
AT2G37310	OS03G0283500
AT3G02870	OS03G0587000
AT4G10390	OS02G0106900
AT4G10390	OS10G0516200
AT4G10390	OS03G0113000
AT4G10390	OS04G0540900
AT4G10390	OS02G0648100
AT3G01780	OS02G0793100
AT3G01780	OS11G0175900
AT5G42350	OS09G0555300
AT3G61030	OS07G0409100
AT3G61030	OS03G0251600
AT5G43460	OS03G0149200
AT5G43460	OS10G0445500
AT5G43460	OS04G0181100
AT1G76070	OS09G0542900
AT1G30470	OS01G0585700
AT1G30470	OS05G0592500
AT1G30470	OS04G0620400
AT1G30470	OS01G0586000
AT5G21326	OS12G0132200
AT5G21326	OS11G0134300
AT2G22070	OS03G0775400
AT5G24860	OS03G0346200
AT5G24860	OS01G0933500
AT5G24860	OS01G0257300
AT5G24860	OS07G0671000
AT2G22720	OS02G0664400
AT2G22720	OS11G0296800
AT5G55670	OS04G0467300
AT5G55670	OS08G0490300
AT5G55670	OS09G0476100
AT1G69060	OS03G0752700
AT1G13170	OS12G0285600
AT1G61140	OS01G0779400
AT5G61990	OS07G0300200
AT5G04800	OS03G0109500
AT5G04800	OS10G0411800
AT1G58430	OS01G0827700
AT5G19630	OS02G0717100
AT3G12950	OS08G0407200
AT3G12950	OS04G0615000
AT1G71380	OS04G0443300
AT3G60280	OS02G0653200
AT3G60280	OS04G0545600
AT1G48470	OS02G0735200
AT1G12820	OS11G0515500
AT1G12820	OS04G0395600
AT4G01950	OS01G0299300
AT4G01950	OS11G0679700
AT4G01950	OS05G0280500
AT4G01950	OS01G0329000
AT4G01950	OS12G0563000
AT4G01950	OS03G0832800
AT5G19855	OS03G0807900
AT5G19855	OS07G0569600
AT4G12410	OS02G0643800
AT4G12410	OS04G0537100
AT1G60980	OS03G0856700
AT1G60980	OS07G0169700
AT5G26980	OS06G0116300
AT4G08990	OS03G0798300
AT4G08990	OS07G0182900
AT4G25600	OS01G0174600
AT4G25600	OS01G0174500
AT4G10510	OS04G0127100
AT3G25150	OS04G0372800
AT3G25150	OS02G0497700
AT5G14990	OS04G0521600
AT2G21400	OS09G0531600
AT2G21400	OS08G0547600
AT2G21400	OS06G0712600
AT4G00350	OS02G0821600
AT4G00350	OS08G0562800
AT5G07770	OS07G0596300
AT5G07770	OS04G0245000
AT1G27140	OS10G0525800
AT1G27140	OS10G0481300
AT1G27140	OS10G0525400
AT1G51200	OS06G0612800
AT1G51200	OS02G0195600
AT3G57090	OS05G0383000
AT3G57090	OS03G0356484
AT3G57090	OS01G0951800
AT3G51060	OS09G0531600
AT3G51060	OS08G0547600
AT3G51060	OS06G0712600
AT4G28703	OS02G0620400
AT4G28703	OS04G0509400
AT4G28703	OS10G0465950
AT3G48850	OS09G0454600
AT3G01920	OS08G0531300
AT4G03420	OS10G0494000
AT4G03420	OS02G0827400
AT4G03420	OS04G0528000
AT3G58500	OS03G0805300
AT3G23440	OS02G0621600
AT3G23440	OS10G0472501
AT3G23440	OS04G0512500
AT2G04080	OS01G0504500
AT2G04080	OS01G0684900
AT2G04080	OS05G0554000
AT5G59616	OS09G0349700
AT5G59616	OS05G0525501
AT5G59616	OS09G0356200
AT5G59616	OS09G0353200
AT5G59616	OS05G0524600
AT5G59616	OS05G0524550
AT5G59616	OS09G0351800
AT5G59616	OS05G0524800
AT5G59616	OS09G0358100
AT5G59616	OS05G0525400
AT5G59616	OS09G0348600
AT1G67190	OS01G0859600
AT1G50170	OS02G0296800
AT5G44010	OS02G0814600
AT1G61720	OS10G0477900
AT1G61720	OS04G0630100
AT1G61720	OS04G0630400
AT1G61720	OS04G0630300
AT1G61720	OS04G0630800
AT1G61720	OS04G0630600
AT1G61720	OS04G0631000
AT1G61720	OS04G0630900
AT5G23430	OS04G0677700
AT3G24630	OS01G0228800
AT2G17240	OS02G0614200
AT1G07230	OS04G0234402
AT1G07230	OS03G0826600
AT1G05160	OS06G0110000
AT3G01200	OS07G0530600
AT1G78010	OS08G0407000
AT2G02590	OS03G0800500
AT2G39290	OS03G0283600
AT3G07590	OS02G0586500
AT1G50060	OS07G0129200
AT1G50060	OS01G0382400
AT1G50060	OS07G0124900
AT1G50060	OS07G0125500
AT1G50060	OS01G0382000
AT1G50060	OS06G0350600
AT1G50060	OS07G0243800
AT1G50060	OS02G0472566
AT1G50060	OS07G0244100
AT1G50060	OS07G0129300
AT1G50060	OS02G0472500
AT1G50060	OS07G0127900
AT1G50060	OS10G0191300
AT1G50060	OS07G0126301
AT1G50060	OS07G0128800
AT3G57870	OS03G0123100
AT3G57870	OS10G0536000
AT5G47680	OS02G0725600
AT5G02750	OS05G0408800
AT4G14440	OS05G0529200
AT4G14440	OS01G0205600
AT2G44090	OS02G0562400
AT2G44090	OS11G0246900
AT3G25760	OS03G0438100
AT3G46550	OS01G0841100
AT3G46550	OS05G0459700
AT4G31420	OS06G0693600
AT4G31420	OS06G0693500
AT4G25560	OS04G0532800
AT3G11910	OS12G0489100
AT5G42100	OS06G0131500
AT5G42100	OS03G0246100
AT5G42100	OS10G0160100
AT5G38720	OS02G0728700
AT5G56890	OS01G0709500
AT5G56890	OS01G0195200
AT3G25020	OS12G0221700
AT3G25020	OS01G0162300
AT1G17050	OS12G0271700
AT1G17050	OS05G0582300
AT3G52560	OS09G0297100
AT4G27030	OS08G0187900
AT3G21790	OS07G0503900
AT3G21790	OS07G0510400
AT3G21790	OS07G0502900
AT3G21790	OS07G0503300
AT3G21790	OS07G0564100
AT3G21790	OS07G0510500
AT3G21790	OS07G0503500
AT4G13840	OS04G0611200
AT5G61370	OS10G0422300
AT3G62080	OS01G0286000
AT1G73430	OS08G0451000
AT4G08640	OS03G0804800
AT1G28320	OS05G0497700
AT1G28320	OS12G0607400
AT1G10700	OS01G0723600
AT1G80440	OS06G0594400
AT1G80440	OS02G0208700
AT4G27435	OS10G0495900
AT4G27435	OS04G0678200
AT4G27435	OS07G0462200
AT1G21140	OS04G0686800
AT5G63300	OS02G0189000
AT5G63300	OS08G0121800
AT5G63300	OS08G0121400
AT4G13970	OS07G0227700
AT2G38780	OS05G0381500
AT1G33060	OS08G0157900
AT5G52050	OS02G0676400
AT5G52050	OS04G0571600
AT2G21410	OS10G0184300
AT2G21410	OS03G0251500
AT1G51980	OS01G0739000
AT1G51980	OS05G0524300
AT1G51980	OS01G0191500
AT5G49030	OS02G0778200
AT3G03870	OS03G0806600
AT3G03870	OS07G0204100
AT3G59050	OS04G0623300
AT2G02160	OS02G0831100
AT2G02160	OS04G0671800
AT5G07580	OS04G0547600
AT5G07580	OS02G0655200
AT5G14790	OS02G0305700
AT5G14790	OS08G0534900
AT5G14790	OS08G0534200
AT5G06470	OS03G0648800
AT5G06470	OS07G0159900
AT2G33230	OS04G0128900
AT2G33230	OS07G0437000
AT1G74450	OS11G0163800
AT1G74450	OS12G0164600
AT1G74450	OS04G0688000
AT5G17350	OS05G0552800
AT5G17350	OS01G0686000
AT2G35490	OS10G0575700
AT1G05300	OS08G0207500
AT1G05300	OS05G0472700
AT1G05300	OS07G0232800
AT1G05300	OS05G0472400
AT1G05300	OS04G0613000
AT5G45910	OS01G0223200
AT5G45910	OS01G0214800
AT5G45910	OS01G0216000
AT5G45910	OS05G0506800
AT5G45910	OS01G0216300
AT5G45910	OS01G0215700
AT5G45910	OS01G0216400
AT5G45910	OS01G0215500
AT5G45910	OS05G0210400
AT5G45910	OS01G0223000
AT5G45910	OS06G0156700
AT5G45910	OS05G0506600
AT5G45910	OS06G0157000
AT5G45910	OS01G0214600
AT5G45910	OS06G0531900
AT5G45910	OS05G0506500
AT5G45910	OS01G0223500
AT5G45910	OS01G0216900
AT5G45910	OS05G0210100
AT5G45910	OS06G0531600
AT5G45910	OS01G0216500
AT5G45910	OS06G0156600
AT5G45910	OS01G0215000
AT5G45910	OS05G0209600
AT4G04460	OS01G0631900
AT1G59030	OS10G0140300
AT1G59030	OS02G0101400
AT1G59030	OS06G0351500
AT1G59030	OS09G0540400
AT1G59030	OS10G0438600
AT1G59030	OS03G0859100
AT3G44330	OS08G0102100
AT1G27890	OS06G0503900
AT1G27890	OS07G0169800
AT1G27890	OS10G0128300
AT1G27890	OS10G0124200
AT1G27890	OS10G0123900
AT1G27890	OS06G0138400
AT4G36105	OS06G0715400
AT3G48150	OS06G0679100
AT3G48150	OS02G0656300
AT3G08490	OS03G0216500
AT4G02720	OS09G0455400
AT3G21950	OS06G0244000
AT3G21950	OS06G0313320
AT3G21950	OS06G0242000
AT3G21950	OS06G0311800
AT3G21950	OS11G0257700
AT3G21950	OS11G0256600
AT3G21950	OS02G0719600
AT3G21950	OS11G0259700
AT3G21950	OS11G0260100
AT3G21950	OS06G0241400
AT1G03960	OS10G0476600
AT1G02470	OS01G0328600
AT4G11740	OS08G0546400
AT4G11740	OS09G0525600
AT1G28170	OS10G0190100
AT1G28170	OS07G0605800
AT1G28170	OS07G0148600
AT1G28170	OS08G0514600
AT1G28170	OS08G0277300
AT1G28170	OS02G0684100
AT1G28170	OS11G0505300
AT1G28170	OS09G0555150
AT1G28170	OS12G0270900
AT1G28170	OS06G0626600
AT1G28170	OS11G0503900
AT1G28170	OS11G0141100
AT1G28170	OS08G0297800
AT1G28170	OS08G0240000
AT1G28170	OS11G0450400
AT1G28170	OS09G0256100
AT1G28170	OS04G0526300
AT1G28170	OS01G0311600
AT1G28170	OS08G0515000
AT1G28170	OS07G0606400
AT1G28170	OS11G0141333
AT1G28170	OS08G0239900
AT1G28170	OS12G0137700
AT1G28170	OS12G0137600
AT1G28170	OS04G0359300
AT2G23890	OS09G0424600
AT1G01750	OS04G0555700
AT1G01750	OS02G0663800
AT3G52390	OS08G0165800
AT3G52390	OS07G0158200
AT3G52390	OS07G0157900
AT4G01900	OS05G0133100
AT4G37860	OS02G0664400
AT4G37860	OS11G0296800
AT5G41410	OS06G0108900
AT5G41410	OS03G0124000
AT5G41410	OS10G0534900
AT1G74930	OS08G0454000
AT1G74930	OS02G0781300
AT2G47240	OS05G0132100
AT2G06255	OS11G0621500
AT2G23810	OS09G0425900
AT2G23810	OS06G0653100
AT2G23810	OS08G0443800
AT2G33585	OS08G0512900
AT5G15700	OS09G0246200
AT1G61610	OS07G0551300
AT1G61610	OS07G0550900
AT4G19350	OS08G0162500
AT4G24330	OS05G0432400
AT3G62650	OS01G0308600
AT3G44310	OS02G0635000
AT3G44310	OS02G0635200
AT5G50970	OS03G0851600
AT5G50970	OS08G0511500
AT4G33985	OS02G0766600
AT2G32130	OS01G0203800
AT4G33945	OS02G0761200
AT1G21890	OS10G0210500
AT1G21890	OS06G0210000
AT1G21890	OS02G0768300
AT3G20860	OS02G0590800
AT1G26761	OS08G0433300
AT1G06650	OS04G0182200
AT3G22057	OS03G0564600
AT3G48110	OS06G0103600
AT4G28140	OS02G0638650
AT4G28140	OS04G0529100
AT2G44270	OS01G0598900
AT2G44270	OS02G0762300
AT3G29320	OS03G0758100
AT3G04810	OS12G0604700
AT3G04810	OS03G0636800
AT3G04810	OS07G0176600
AT5G20540	OS08G0462700
AT5G16890	OS01G0811400
AT3G57420	OS05G0391200
AT3G57420	OS07G0656400
AT3G54550	OS10G0417800
AT3G54550	OS03G0796600
AT3G54550	OS03G0162500
AT1G22930	OS02G0556700
AT1G22930	OS04G0439100
AT1G22930	OS04G0439200
AT3G47430	OS04G0534600
AT4G32940	OS05G0593900
AT4G32940	OS01G0559600
AT4G32940	OS06G0105100
AT4G15340	OS08G0223900
AT1G63150	OS10G0501700
AT1G63150	OS10G0499500
AT1G63150	OS08G0107700
AT1G63150	OS08G0110200
AT1G63150	OS04G0350000
AT1G63150	OS08G0248400
AT1G63150	OS10G0495200
AT1G63150	OS08G0107800
AT1G63150	OS10G0495100
AT1G63150	OS10G0497366
AT1G63150	OS10G0497300
AT1G63150	OS04G0351333
AT3G16090	OS06G0301000
AT3G52525	OS10G0532600
AT3G52525	OS02G0679700
AT3G52525	OS11G0156401
AT3G52525	OS12G0158400
AT3G52525	OS01G0864000
AT3G52525	OS05G0440900
AT3G52525	OS04G0577700
AT3G52525	OS01G0831800
AT3G52525	OS03G0126450
AT5G23310	OS06G0143000
AT1G77310	OS01G0883200
AT2G27140	OS10G0437700
AT2G27140	OS03G0656100
AT2G27140	OS03G0157600
AT2G27140	OS12G0624100
AT1G75330	OS02G0704800
AT2G23390	OS04G0442200
AT5G67330	OS03G0208500
AT5G67330	OS03G0606600
AT5G67330	OS12G0581600
AT5G67330	OS01G0733001
AT1G66580	OS05G0169100
AT1G66580	OS11G0220800
AT5G19060	OS05G0396900
AT3G13430	OS05G0488800
AT3G13430	OS03G0812200
AT5G17290	OS02G0117800
AT1G20520	OS08G0551900
AT1G20520	OS08G0553050
AT1G20520	OS08G0553400
AT1G20520	OS08G0551500
AT1G20520	OS08G0553750
AT1G20520	OS08G0553100
AT1G20520	OS08G0552300
AT1G20520	OS08G0553500
AT1G20520	OS11G0159900
AT1G20520	OS08G0553700
AT1G20520	OS08G0553200
AT1G20520	OS08G0552400
AT1G20520	OS11G0160000
AT1G20520	OS08G0553300
AT1G20520	OS08G0552900
AT1G20520	OS08G0551366
AT1G20520	OS08G0552800
AT1G20520	OS08G0552333
AT1G20520	OS08G0552000
AT1G20520	OS08G0551300
AT1G20520	OS08G0552100
AT1G20520	OS08G0553000
AT5G38210	OS01G0136800
AT5G38210	OS04G0113100
AT5G38210	OS01G0136400
AT5G38210	OS05G0550800
AT5G17620	OS01G0869500
AT3G06350	OS01G0375200
AT3G06350	OS01G0375500
AT3G06350	OS12G0534000
AT5G64320	OS10G0368902
AT5G21040	OS04G0619700
AT2G14960	OS07G0576100
AT2G14960	OS07G0592600
AT2G14960	OS01G0764800
AT1G74050	OS04G0473400
AT1G74050	OS02G0591700
AT3G48950	OS03G0124900
AT3G48950	OS06G0106800
AT2G13150	OS04G0181300
AT2G13150	OS09G0520400
AT2G13150	OS08G0543900
AT2G13150	OS10G0531900
AT2G13150	OS03G0127500
AT4G15960	OS01G0255000
AT4G15960	OS01G0255100
AT4G15960	OS05G0273800
AT1G74970	OS03G0769100
AT4G00450	OS07G0648300
AT4G00450	OS07G0648266
AT4G00450	OS10G0550066
AT4G00450	OS10G0550100
AT4G39660	OS03G0171900
AT1G32760	OS02G0102000
AT1G19080	OS08G0274700
AT3G18500	OS06G0264900
AT2G36070	OS07G0409700
AT5G54890	OS08G0188000
AT1G14360	OS06G0593100
AT4G26050	OS04G0605300
AT2G12940	OS04G0181300
AT2G12940	OS09G0520400
AT2G12940	OS08G0543900
AT2G12940	OS10G0531900
AT2G12940	OS03G0127500
AT1G15730	OS02G0800000
AT4G20150	OS07G0498300
AT3G12860	OS07G0661800
AT3G12860	OS03G0352300
AT2G01860	OS02G0118000
AT1G09130	OS03G0344900
AT5G11850	OS02G0220700
AT3G04030	OS07G0685300
AT3G04030	OS03G0325500
AT3G04030	OS05G0488600
AT5G38410	OS12G0292400
AT5G38410	OS12G0291200
AT5G38410	OS12G0291100
AT5G38410	OS12G0291400
AT5G38410	OS12G0274700
AT2G18660	OS06G0688300
AT2G18660	OS09G0472900
AT2G18660	OS06G0688200
AT2G18660	OS08G0485800
AT2G18660	OS09G0473200
AT2G18660	OS09G0472700
AT2G31305	OS04G0295000
AT2G31305	OS05G0270400
AT1G59510	OS03G0769900
AT1G59510	OS10G0102400
AT1G59510	OS07G0124000
AT4G00520	OS04G0558400
AT5G03880	OS08G0558200
AT4G12110	OS10G0545200
AT4G12110	OS03G0108500
AT4G22130	OS06G0634500
AT4G22130	OS02G0190500
AT1G33170	OS10G0510400
AT1G33170	OS06G0103900
AT4G30540	OS09G0424200
AT4G30540	OS02G0179200
AT5G64070	OS11G0209700
AT2G21870	OS02G0131300
AT5G10940	OS03G0187300
AT4G09950	OS02G0557100
AT4G09950	OS04G0441600
AT3G49410	OS01G0528000
AT1G64990	OS04G0600800
AT5G61730	OS08G0398000
AT1G27050	OS01G0777400
AT1G27050	OS01G0777600
AT5G62910	OS04G0463700
AT5G62910	OS02G0580800
AT5G45640	OS01G0727840
AT5G45640	OS01G0727800
AT5G27550	OS05G0397900
AT5G19520	OS06G0205600
AT2G24560	OS01G0827700
AT2G32980	OS08G0204800
AT2G37290	OS05G0465100
AT2G37290	OS01G0835000
AT2G37290	OS03G0283800
AT5G22780	OS03G0112101
AT5G16490	OS11G0472600
AT4G38270	OS10G0363100
AT4G38270	OS06G0727300
AT1G74090	OS10G0190100
AT1G74090	OS07G0605800
AT1G74090	OS07G0148600
AT1G74090	OS08G0514600
AT1G74090	OS08G0277300
AT1G74090	OS02G0684100
AT1G74090	OS11G0505300
AT1G74090	OS09G0555150
AT1G74090	OS12G0270900
AT1G74090	OS06G0626600
AT1G74090	OS11G0503900
AT1G74090	OS11G0141100
AT1G74090	OS08G0297800
AT1G74090	OS08G0240000
AT1G74090	OS11G0450400
AT1G74090	OS09G0256100
AT1G74090	OS04G0526300
AT1G74090	OS01G0311600
AT1G74090	OS08G0515000
AT1G74090	OS07G0606400
AT1G74090	OS11G0141333
AT1G74090	OS08G0239900
AT1G74090	OS12G0137700
AT1G74090	OS12G0137600
AT1G74090	OS04G0359300
AT1G76560	OS08G0513100
AT5G44700	OS07G0498400
AT5G48600	OS05G0497150
AT4G11530	OS05G0493100
AT4G11530	OS07G0537000
AT4G11530	OS10G0326900
AT4G11530	OS07G0538200
AT4G11530	OS07G0541500
AT4G11530	OS07G0541400
AT4G11530	OS07G0541000
AT4G11530	OS07G0628900
AT4G11530	OS07G0537500
AT4G11530	OS07G0540800
AT4G11530	OS07G0541900
AT4G11530	OS10G0327000
AT4G11530	OS07G0538400
AT4G11530	OS07G0541800
AT4G11530	OS07G0540100
AT4G11530	OS07G0541200
AT4G11530	OS07G0628700
AT4G11530	OS07G0542400
AT4G11530	OS07G0542600
AT5G16510	OS04G0660400
AT1G09812	OS01G0878000
AT1G09812	OS05G0426800
AT1G09060	OS03G0346700
AT4G00910	OS04G0567200
AT4G00910	OS02G0673100
AT4G00910	OS02G0673000
AT4G00910	OS06G0331900
AT1G78955	OS08G0223900
AT2G18220	OS10G0495500
AT1G61850	OS07G0520900
AT4G35810	OS02G0827100
AT3G45140	OS02G0194700
AT3G45140	OS12G0559200
AT3G45140	OS08G0509100
AT3G45140	OS08G0508800
AT5G05870	OS07G0241700
AT5G05870	OS07G0241500
AT5G05870	OS03G0824600
AT5G05870	OS07G0241800
AT5G05870	OS11G0441500
AT5G05870	OS11G0444000
AT5G05870	OS07G0240600
AT1G69600	OS09G0414600
AT1G69600	OS08G0438400
AT5G24110	OS06G0158100
AT5G35580	OS09G0442100
AT5G35580	OS03G0179400
AT5G35580	OS07G0613500
AT5G35580	OS06G0202900
AT5G35580	OS03G0407900
AT5G35580	OS02G0777800
AT5G35580	OS10G0395000
AT5G35580	OS08G0457400
AT1G54040	OS09G0249000
AT1G62540	OS10G0553800
AT5G23490	OS05G0100900
AT5G23490	OS01G0108000
AT5G63220	OS01G0164700
AT1G53800	OS10G0198600
AT3G18020	OS07G0674300
AT4G14560	OS03G0797800
AT4G14560	OS03G0633800
AT4G14560	OS07G0182400
AT4G14560	OS12G0601400
AT4G14560	OS09G0527700
AT4G00500	OS09G0569300
AT4G00500	OS07G0481200
AT3G45640	OS03G0285800
AT5G19485	OS06G0338900
AT3G20150	OS03G0587200
AT5G43370	OS01G0741300
AT5G43370	OS03G0136400
AT5G43370	OS08G0564000
AT5G43370	OS03G0150800
AT5G43370	OS03G0150500
AT5G43370	OS03G0150600
AT5G43370	OS10G0444600
AT5G43370	OS04G0186400
AT5G43370	OS10G0444700
AT5G43370	OS04G0508751
AT5G43370	OS04G0185600
AT2G02560	OS02G0169800
AT2G02560	OS02G0167700
AT1G27900	OS11G0310800
AT4G30840	OS08G0266600
AT2G32810	OS12G0429200
AT1G08640	OS10G0478100
AT1G08640	OS08G0127600
AT2G41610	OS03G0253600
AT2G41610	OS10G0200700
AT1G23360	OS04G0507800
AT5G67170	OS04G0670400
AT4G34138	OS02G0207400
AT4G34138	OS01G0638600
AT4G34138	OS05G0177500
AT4G34138	OS02G0206700
AT4G34138	OS03G0358800
AT4G34138	OS02G0206400
AT4G34138	OS10G0178500
AT4G34138	OS01G0597800
AT4G34138	OS02G0207100
AT4G34138	OS01G0598000
AT4G34138	OS02G0206100
AT4G34138	OS01G0638000
AT4G07950	OS02G0672700
AT1G13420	OS10G0190100
AT1G13420	OS07G0605800
AT1G13420	OS07G0148600
AT1G13420	OS08G0514600
AT1G13420	OS08G0277300
AT1G13420	OS02G0684100
AT1G13420	OS11G0505300
AT1G13420	OS09G0555150
AT1G13420	OS12G0270900
AT1G13420	OS06G0626600
AT1G13420	OS11G0503900
AT1G13420	OS11G0141100
AT1G13420	OS08G0297800
AT1G13420	OS08G0240000
AT1G13420	OS11G0450400
AT1G13420	OS09G0256100
AT1G13420	OS04G0526300
AT1G13420	OS01G0311600
AT1G13420	OS08G0515000
AT1G13420	OS07G0606400
AT1G13420	OS11G0141333
AT1G13420	OS08G0239900
AT1G13420	OS12G0137700
AT1G13420	OS12G0137600
AT1G13420	OS04G0359300
AT5G38510	OS02G0326700
AT5G26580	OS03G0582400
AT3G52020	OS07G0656900
AT5G11190	OS06G0604000
AT5G11190	OS02G0202000
AT5G10930	OS09G0418000
AT1G75620	OS03G0258900
AT3G49060	OS02G0822900
AT3G49060	OS06G0163000
AT3G49060	OS10G0548300
AT3G49060	OS02G0665800
AT3G49060	OS02G0665500
AT3G49060	OS03G0424200
AT3G49060	OS09G0570000
AT3G49060	OS10G0548700
AT3G49060	OS09G0569800
AT2G35900	OS01G0771200
AT4G25080	OS06G0132400
AT3G23330	OS07G0578800
AT2G22910	OS03G0431200
AT1G60070	OS02G0805000
AT1G60070	OS06G0167100
AT2G26180	OS05G0541100
AT2G26180	OS01G0708700
AT1G10830	OS12G0405200
AT3G48340	OS08G0556900
AT3G48340	OS11G0255300
AT3G48340	OS01G0907600
AT4G35750	OS04G0561200
AT4G35750	OS02G0668500
AT1G10340	OS11G0250600
AT1G10340	OS11G0252400
AT1G10340	OS11G0251400
AT1G10340	OS11G0269500
AT1G10340	OS11G0253100
AT1G10340	OS11G0251200
AT3G07690	OS01G0939600
AT1G64520	OS07G0435100
AT5G64150	OS12G0612500
AT1G54380	OS11G0293300
AT3G05590	OS03G0341100
AT3G05590	OS05G0155100
AT3G05590	OS07G0674700
AT5G10700	OS04G0605200
AT2G45010	OS03G0101800
AT2G45010	OS10G0560200
AT3G17170	OS12G0563200
AT1G56450	OS09G0515200
AT4G23100	OS07G0462000
AT4G23100	OS05G0129000
AT1G59470	OS02G0633100
AT1G59470	OS02G0316900
AT1G59470	OS05G0569900
AT2G02100	OS04G0189400
AT2G02100	OS04G0189800
AT4G26230	OS06G0319700
AT4G26230	OS08G0505300
AT5G20240	OS01G0883100
AT5G20240	OS05G0423400
AT5G53380	OS01G0770000
AT5G53380	OS01G0681000
AT5G53380	OS05G0556300
AT5G53380	OS01G0770100
AT1G12160	OS10G0553800
AT4G22710	OS08G0547900
AT4G22710	OS01G0700500
AT3G10970	OS05G0168300
AT5G65510	OS03G0313100
AT1G75080	OS07G0580500
AT5G14910	OS05G0337400
AT4G06744	OS02G0616100
AT4G06744	OS04G0505200
AT1G79730	OS08G0157100
AT4G27440	OS10G0496900
AT4G27440	OS04G0678700
AT5G45380	OS02G0689066
AT5G45380	OS10G0580400
AT2G47245	OS11G0558300
AT1G68150	OS02G0770500
AT1G67760	OS06G0562600
AT2G03330	OS12G0257500
AT5G55125	OS11G0516100
AT1G63070	OS10G0501700
AT1G63070	OS10G0499500
AT1G63070	OS08G0107700
AT1G63070	OS08G0110200
AT1G63070	OS04G0350000
AT1G63070	OS08G0248400
AT1G63070	OS10G0495200
AT1G63070	OS08G0107800
AT1G63070	OS10G0495100
AT1G63070	OS10G0497366
AT1G63070	OS10G0497300
AT1G63070	OS04G0351333
AT1G23670	OS09G0327550
AT2G29190	OS01G0844800
AT2G29190	OS01G0971900
AT2G29190	OS05G0109600
AT1G03560	OS07G0491500
AT5G64410	OS04G0594800
AT5G64410	OS02G0695900
AT5G64410	OS02G0695800
AT5G64410	OS01G0630200
AT4G15610	OS07G0442900
AT5G04885	OS01G0771900
AT2G32620	OS02G0725300
AT2G32620	OS09G0478100
AT2G32620	OS09G0478000
AT2G32620	OS09G0478300
AT5G57685	OS08G0446800
AT5G57685	OS06G0654400
AT5G57685	OS08G0249200
AT1G03060	OS03G0744675
AT1G03060	OS03G0744650
AT1G73020	OS01G0706700
AT3G56310	OS07G0679300
AT2G38300	OS02G0241200
AT2G38300	OS06G0543200
AT3G15830	OS06G0607100
AT4G02880	OS10G0315400
AT4G02880	OS05G0394900
AT3G04820	OS05G0509300
AT3G04820	OS01G0773000
AT1G32870	OS09G0493700
AT1G62950	OS10G0531700
AT1G62950	OS03G0127700
AT5G65270	OS10G0377400
AT4G33160	OS07G0617700
AT4G33160	OS03G0399400
AT1G18000	OS04G0105400
AT1G14290	OS06G0226950
AT1G14290	OS06G0330400
AT1G14290	OS02G0745700
AT1G14290	OS01G0658600
AT1G65870	OS11G0179500
AT1G65870	OS11G0180000
AT1G65870	OS11G0464600
AT1G65870	OS11G0179700
AT2G38070	OS01G0852400
AT2G38070	OS05G0450600
AT2G38070	OS11G0707900
AT5G14180	OS08G0529800
AT5G58560	OS01G0832000
AT4G23450	OS11G0294600
AT4G23450	OS10G0142100
AT2G24430	OS09G0497900
AT5G66650	OS03G0233000
AT5G66650	OS10G0501500
AT2G26490	OS03G0738700
AT2G26490	OS12G0594000
AT2G26490	OS03G0625300
AT1G56280	OS05G0358000
AT1G56280	OS12G0556100
AT5G13330	OS04G0398000
AT1G48195	OS12G0278800
AT1G71040	OS01G0126200
AT4G28940	OS05G0228000
AT4G28940	OS01G0229800
